ID,Count
18416,3588461.992564328
18417,3588461.992564328
18418,3588461.992564328
18419,3588461.992564328
18420,3588461.992564328
18421,3588461.992564328
18422,3588461.992564328
18423,3588461.992564328
18424,3588461.992564328
18425,3588461.992564328
18426,3588461.992564328
18427,3588461.992564328
18428,3588461.992564328
18429,3588461.992564328
18430,3588461.992564328
18431,3588461.992564328
18432,3423947.992761379
18433,3423947.992761379
18434,3423947.992761379
18435,3423947.992761379
18436,3423947.992761379
18437,3423947.992761379
18438,3423947.992761379
18439,3423947.992761379
18440,3423947.992761379
18441,3423947.992761379
18442,3423947.992761379
18443,3423947.992761379
18444,3423947.992761379
18445,3423947.992761379
18446,3423947.992761379
18447,3423947.992761379
18448,3423947.992761379
18449,3423947.992761379
18450,3423947.992761379
18451,3423947.992761379
18452,3423947.992761379
18453,3423947.992761379
18454,3423947.992761379
18455,3423947.992761379
18456,3680325.1221806733
18457,3680325.1221806733
18458,3680325.1221806733
18459,3680325.1221806733
18460,3680325.1221806733
18461,3680325.1221806733
18462,3680325.1221806733
18463,3680325.1221806733
18464,3680325.1221806733
18465,3680325.1221806733
18466,3680325.1221806733
18467,3680325.1221806733
18468,3680325.1221806733
18469,3680325.1221806733
18470,3680325.1221806733
18471,3680325.1221806733
18472,3680325.1221806733
18473,3680325.1221806733
18474,3680325.1221806733
18475,3680325.1221806733
18476,3680325.1221806733
18477,3680325.1221806733
18478,3680325.1221806733
18479,3680325.1221806733
18480,3343735.2616797825
18481,3343735.2616797825
18482,3343735.2616797825
18483,3343735.2616797825
18484,3343735.2616797825
18485,3343735.2616797825
18486,3343735.2616797825
18487,3343735.2616797825
18488,3343735.2616797825
18489,3343735.2616797825
18490,3343735.2616797825
18491,3343735.2616797825
18492,3343735.2616797825
18493,3343735.2616797825
18494,3343735.2616797825
18495,3343735.2616797825
18496,3343735.2616797825
18497,3343735.2616797825
18498,3343735.2616797825
18499,3343735.2616797825
18500,3343735.2616797825
18501,3343735.2616797825
18502,3343735.2616797825
18503,3343735.2616797825
18504,3102229.9074527216
18505,3102229.9074527216
18506,3102229.9074527216
18507,3102229.9074527216
18508,3102229.9074527216
18509,3102229.9074527216
18510,3102229.9074527216
18511,3102229.9074527216
18512,3102229.9074527216
18513,3102229.9074527216
18514,3102229.9074527216
18515,3102229.9074527216
18516,3102229.9074527216
18517,3102229.9074527216
18518,3102229.9074527216
18519,3102229.9074527216
18520,3102229.9074527216
18521,3102229.9074527216
18522,3102229.9074527216
18523,3102229.9074527216
18524,3102229.9074527216
18525,3102229.9074527216
18526,3102229.9074527216
18527,3102229.9074527216
18528,1514385.113616528
18529,1514385.113616528
18530,1514385.113616528
18531,1514385.113616528
18532,1514385.113616528
18533,1514385.113616528
18534,1514385.113616528
18535,1514385.113616528
18536,1514385.113616528
18537,1514385.113616528
18538,1514385.113616528
18539,1514385.113616528
18540,1514385.113616528
18541,1514385.113616528
18542,1514385.113616528
18543,1514385.113616528
18544,1514385.113616528
18545,1514385.113616528
18546,1514385.113616528
18547,1514385.113616528
18548,1514385.113616528
18549,1514385.113616528
18550,1514385.113616528
18551,1514385.113616528
18552,1506495.1063597277
18553,1506495.1063597277
18554,1506495.1063597277
18555,1506495.1063597277
18556,1506495.1063597277
18557,1506495.1063597277
18558,1506495.1063597277
18559,1506495.1063597277
18560,1506495.1063597277
18561,1506495.1063597277
18562,1506495.1063597277
18563,1506495.1063597277
18564,1506495.1063597277
18565,1506495.1063597277
18566,1506495.1063597277
18567,1506495.1063597277
18568,1506495.1063597277
18569,1506495.1063597277
18570,1506495.1063597277
18571,1506495.1063597277
18572,1506495.1063597277
18573,1506495.1063597277
18574,1506495.1063597277
18575,1506495.1063597277
18576,3652680.516635827
18577,3652680.516635827
18578,3652680.516635827
18579,3652680.516635827
18580,3652680.516635827
18581,3652680.516635827
18582,3652680.516635827
18583,3652680.516635827
18584,3652680.516635827
18585,3652680.516635827
18586,3652680.516635827
18587,3652680.516635827
18588,3652680.516635827
18589,3652680.516635827
18590,3652680.516635827
18591,3652680.516635827
18592,3652680.516635827
18593,3652680.516635827
18594,3652680.516635827
18595,3652680.516635827
18596,3652680.516635827
18597,3652680.516635827
18598,3652680.516635827
18599,3652680.516635827
18600,3486683.793440498
18601,3486683.793440498
18602,3486683.793440498
18603,3486683.793440498
18604,3486683.793440498
18605,3486683.793440498
18606,3486683.793440498
18607,3486683.793440498
18608,3486683.793440498
18609,3486683.793440498
18610,3486683.793440498
18611,3486683.793440498
18612,3486683.793440498
18613,3486683.793440498
18614,3486683.793440498
18615,3486683.793440498
18616,3486683.793440498
18617,3486683.793440498
18618,3486683.793440498
18619,3486683.793440498
18620,3486683.793440498
18621,3486683.793440498
18622,3486683.793440498
18623,3486683.793440498
18624,3745356.813683072
18625,3745356.813683072
18626,3745356.813683072
18627,3745356.813683072
18628,3745356.813683072
18629,3745356.813683072
18630,3745356.813683072
18631,3745356.813683072
18632,3745356.813683072
18633,3745356.813683072
18634,3745356.813683072
18635,3745356.813683072
18636,3745356.813683072
18637,3745356.813683072
18638,3745356.813683072
18639,3745356.813683072
18640,3745356.813683072
18641,3745356.813683072
18642,3745356.813683072
18643,3745356.813683072
18644,3745356.813683072
18645,3745356.813683072
18646,3745356.813683072
18647,3745356.813683072
18648,3405735.207841687
18649,3405735.207841687
18650,3405735.207841687
18651,3405735.207841687
18652,3405735.207841687
18653,3405735.207841687
18654,3405735.207841687
18655,3405735.207841687
18656,3405735.207841687
18657,3405735.207841687
18658,3405735.207841687
18659,3405735.207841687
18660,3405735.207841687
18661,3405735.207841687
18662,3405735.207841687
18663,3405735.207841687
18664,3405735.207841687
18665,3405735.207841687
18666,3405735.207841687
18667,3405735.207841687
18668,3405735.207841687
18669,3405735.207841687
18670,3405735.207841687
18671,3405735.207841687
18672,3161959.3611128526
18673,3161959.3611128526
18674,3161959.3611128526
18675,3161959.3611128526
18676,3161959.3611128526
18677,3161959.3611128526
18678,3161959.3611128526
18679,3161959.3611128526
18680,3161959.3611128526
18681,3161959.3611128526
18682,3161959.3611128526
18683,3161959.3611128526
18684,3161959.3611128526
18685,3161959.3611128526
18686,3161959.3611128526
18687,3161959.3611128526
18688,3161959.3611128526
18689,3161959.3611128526
18690,3161959.3611128526
18691,3161959.3611128526
18692,3161959.3611128526
18693,3161959.3611128526
18694,3161959.3611128526
18695,3161959.3611128526
18696,1556202.9686806444
18697,1556202.9686806444
18698,1556202.9686806444
18699,1556202.9686806444
18700,1556202.9686806444
18701,1556202.9686806444
18702,1556202.9686806444
18703,1556202.9686806444
18704,1556202.9686806444
18705,1556202.9686806444
18706,1556202.9686806444
18707,1556202.9686806444
18708,1556202.9686806444
18709,1556202.9686806444
18710,1556202.9686806444
18711,1556202.9686806444
18712,1556202.9686806444
18713,1556202.9686806444
18714,1556202.9686806444
18715,1556202.9686806444
18716,1556202.9686806444
18717,1556202.9686806444
18718,1556202.9686806444
18719,1556202.9686806444
18720,1548204.6256068766
18721,1548204.6256068766
18722,1548204.6256068766
18723,1548204.6256068766
18724,1548204.6256068766
18725,1548204.6256068766
18726,1548204.6256068766
18727,1548204.6256068766
18728,1548204.6256068766
18729,1548204.6256068766
18730,1548204.6256068766
18731,1548204.6256068766
18732,1548204.6256068766
18733,1548204.6256068766
18734,1548204.6256068766
18735,1548204.6256068766
18736,1548204.6256068766
18737,1548204.6256068766
18738,1548204.6256068766
18739,1548204.6256068766
18740,1548204.6256068766
18741,1548204.6256068766
18742,1548204.6256068766
18743,1548204.6256068766
18744,3717468.5778931826
18745,3717468.5778931826
18746,3717468.5778931826
18747,3717468.5778931826
18748,3717468.5778931826
18749,3717468.5778931826
18750,3717468.5778931826
18751,3717468.5778931826
18752,3717468.5778931826
18753,3717468.5778931826
18754,3717468.5778931826
18755,3717468.5778931826
18756,3717468.5778931826
18757,3717468.5778931826
18758,3717468.5778931826
18759,3717468.5778931826
18760,3717468.5778931826
18761,3717468.5778931826
18762,3717468.5778931826
18763,3717468.5778931826
18764,3717468.5778931826
18765,3717468.5778931826
18766,3717468.5778931826
18767,3717468.5778931826
18768,3549989.1313054715
18769,3549989.1313054715
18770,3549989.1313054715
18771,3549989.1313054715
18772,3549989.1313054715
18773,3549989.1313054715
18774,3549989.1313054715
18775,3549989.1313054715
18776,3549989.1313054715
18777,3549989.1313054715
18778,3549989.1313054715
18779,3549989.1313054715
18780,3549989.1313054715
18781,3549989.1313054715
18782,3549989.1313054715
18783,3549989.1313054715
18784,3549989.1313054715
18785,3549989.1313054715
18786,3549989.1313054715
18787,3549989.1313054715
18788,3549989.1313054715
18789,3549989.1313054715
18790,3549989.1313054715
18791,3549989.1313054715
18792,3810958.042371328
18793,3810958.042371328
18794,3810958.042371328
18795,3810958.042371328
18796,3810958.042371328
18797,3810958.042371328
18798,3810958.042371328
18799,3810958.042371328
18800,3810958.042371328
18801,3810958.042371328
18802,3810958.042371328
18803,3810958.042371328
18804,3810958.042371328
18805,3810958.042371328
18806,3810958.042371328
18807,3810958.042371328
18808,3810958.042371328
18809,3810958.042371328
18810,3810958.042371328
18811,3810958.042371328
18812,3810958.042371328
18813,3810958.042371328
18814,3810958.042371328
18815,3810958.042371328
18816,3468304.691189447
18817,3468304.691189447
18818,3468304.691189447
18819,3468304.691189447
18820,3468304.691189447
18821,3468304.691189447
18822,3468304.691189447
18823,3468304.691189447
18824,3468304.691189447
18825,3468304.691189447
18826,3468304.691189447
18827,3468304.691189447
18828,3468304.691189447
18829,3468304.691189447
18830,3468304.691189447
18831,3468304.691189447
18832,3468304.691189447
18833,3468304.691189447
18834,3468304.691189447
18835,3468304.691189447
18836,3468304.691189447
18837,3468304.691189447
18838,3468304.691189447
18839,3468304.691189447
18840,3222258.351958839
18841,3222258.351958839
18842,3222258.351958839
18843,3222258.351958839
18844,3222258.351958839
18845,3222258.351958839
18846,3222258.351958839
18847,3222258.351958839
18848,3222258.351958839
18849,3222258.351958839
18850,3222258.351958839
18851,3222258.351958839
18852,3222258.351958839
18853,3222258.351958839
18854,3222258.351958839
18855,3222258.351958839
18856,3222258.351958839
18857,3222258.351958839
18858,3222258.351958839
18859,3222258.351958839
18860,3222258.351958839
18861,3222258.351958839
18862,3222258.351958839
18863,3222258.351958839
18864,1598590.3609306177
18865,1598590.3609306177
18866,1598590.3609306177
18867,1598590.3609306177
18868,1598590.3609306177
18869,1598590.3609306177
18870,1598590.3609306177
18871,1598590.3609306177
18872,1598590.3609306177
18873,1598590.3609306177
18874,1598590.3609306177
18875,1598590.3609306177
18876,1598590.3609306177
18877,1598590.3609306177
18878,1598590.3609306177
18879,1598590.3609306177
18880,1598590.3609306177
18881,1598590.3609306177
18882,1598590.3609306177
18883,1598590.3609306177
18884,1598590.3609306177
18885,1598590.3609306177
18886,1598590.3609306177
18887,1598590.3609306177
18888,1590483.682039882
18889,1590483.682039882
18890,1590483.682039882
18891,1590483.682039882
18892,1590483.682039882
18893,1590483.682039882
18894,1590483.682039882
18895,1590483.682039882
18896,1590483.682039882
18897,1590483.682039882
18898,1590483.682039882
18899,1590483.682039882
18900,1590483.682039882
18901,1590483.682039882
18902,1590483.682039882
18903,1590483.682039882
18904,1590483.682039882
18905,1590483.682039882
18906,1590483.682039882
18907,1590483.682039882
18908,1590483.682039882
18909,1590483.682039882
18910,1590483.682039882
18911,1590483.682039882
18912,3782826.1763363937
18913,3782826.1763363937
18914,3782826.1763363937
18915,3782826.1763363937
18916,3782826.1763363937
18917,3782826.1763363937
18918,3782826.1763363937
18919,3782826.1763363937
18920,3782826.1763363937
18921,3782826.1763363937
18922,3782826.1763363937
18923,3782826.1763363937
18924,3782826.1763363937
18925,3782826.1763363937
18926,3782826.1763363937
18927,3782826.1763363937
18928,3782826.1763363937
18929,3782826.1763363937
18930,3782826.1763363937
18931,3782826.1763363937
18932,3782826.1763363937
18933,3782826.1763363937
18934,3782826.1763363937
18935,3782826.1763363937
18936,3613864.006356302
18937,3613864.006356302
18938,3613864.006356302
18939,3613864.006356302
18940,3613864.006356302
18941,3613864.006356302
18942,3613864.006356302
18943,3613864.006356302
18944,3613864.006356302
18945,3613864.006356302
18946,3613864.006356302
18947,3613864.006356302
18948,3613864.006356302
18949,3613864.006356302
18950,3613864.006356302
18951,3613864.006356302
18952,3613864.006356302
18953,3613864.006356302
18954,3613864.006356302
18955,3613864.006356302
18956,3613864.006356302
18957,3613864.006356302
18958,3613864.006356302
18959,3613864.006356302
18960,3877128.8082454386
18961,3877128.8082454386
18962,3877128.8082454386
18963,3877128.8082454386
18964,3877128.8082454386
18965,3877128.8082454386
18966,3877128.8082454386
18967,3877128.8082454386
18968,3877128.8082454386
18969,3877128.8082454386
18970,3877128.8082454386
18971,3877128.8082454386
18972,3877128.8082454386
18973,3877128.8082454386
18974,3877128.8082454386
18975,3877128.8082454386
18976,3877128.8082454386
18977,3877128.8082454386
18978,3877128.8082454386
18979,3877128.8082454386
18980,3877128.8082454386
18981,3877128.8082454386
18982,3877128.8082454386
18983,3877128.8082454386
18984,3531443.711723063
18985,3531443.711723063
18986,3531443.711723063
18987,3531443.711723063
18988,3531443.711723063
18989,3531443.711723063
18990,3531443.711723063
18991,3531443.711723063
18992,3531443.711723063
18993,3531443.711723063
18994,3531443.711723063
18995,3531443.711723063
18996,3531443.711723063
18997,3531443.711723063
18998,3531443.711723063
18999,3531443.711723063
19000,3531443.711723063
19001,3531443.711723063
19002,3531443.711723063
19003,3531443.711723063
19004,3531443.711723063
19005,3531443.711723063
19006,3531443.711723063
19007,3531443.711723063
19008,3283126.879990682
19009,3283126.879990682
19010,3283126.879990682
19011,3283126.879990682
19012,3283126.879990682
19013,3283126.879990682
19014,3283126.879990682
19015,3283126.879990682
19016,3283126.879990682
19017,3283126.879990682
19018,3283126.879990682
19019,3283126.879990682
19020,3283126.879990682
19021,3283126.879990682
19022,3283126.879990682
19023,3283126.879990682
19024,3283126.879990682
19025,3283126.879990682
19026,3283126.879990682
19027,3283126.879990682
19028,3283126.879990682
19029,3283126.879990682
19030,3283126.879990682
19031,3283126.879990682
19032,1641547.2903664468
19033,1641547.2903664468
19034,1641547.2903664468
19035,1641547.2903664468
19036,1641547.2903664468
19037,1641547.2903664468
19038,1641547.2903664468
19039,1641547.2903664468
19040,1641547.2903664468
19041,1641547.2903664468
19042,1641547.2903664468
19043,1641547.2903664468
19044,1641547.2903664468
19045,1641547.2903664468
19046,1641547.2903664468
19047,1641547.2903664468
19048,1641547.2903664468
19049,1641547.2903664468
19050,1641547.2903664468
19051,1641547.2903664468
19052,1641547.2903664468
19053,1641547.2903664468
19054,1641547.2903664468
19055,1641547.2903664468
19056,1633332.275658744
19057,1633332.275658744
19058,1633332.275658744
19059,1633332.275658744
19060,1633332.275658744
19061,1633332.275658744
19062,1633332.275658744
19063,1633332.275658744
19064,1633332.275658744
19065,1633332.275658744
19066,1633332.275658744
19067,1633332.275658744
19068,1633332.275658744
19069,1633332.275658744
19070,1633332.275658744
19071,1633332.275658744
19072,1633332.275658744
19073,1633332.275658744
19074,1633332.275658744
19075,1633332.275658744
19076,1633332.275658744
19077,1633332.275658744
19078,1633332.275658744
19079,1633332.275658744
19080,3848753.3119654628
19081,3848753.3119654628
19082,3848753.3119654628
19083,3848753.3119654628
19084,3848753.3119654628
19085,3848753.3119654628
19086,3848753.3119654628
19087,3848753.3119654628
19088,3848753.3119654628
19089,3848753.3119654628
19090,3848753.3119654628
19091,3848753.3119654628
19092,3848753.3119654628
19093,3848753.3119654628
19094,3848753.3119654628
19095,3848753.3119654628
19096,3848753.3119654628
19097,3848753.3119654628
19098,3848753.3119654628
19099,3848753.3119654628
19100,3848753.3119654628
19101,3848753.3119654628
19102,3848753.3119654628
19103,3848753.3119654628
19104,3678308.4185929885
19105,3678308.4185929885
19106,3678308.4185929885
19107,3678308.4185929885
19108,3678308.4185929885
19109,3678308.4185929885
19110,3678308.4185929885
19111,3678308.4185929885
19112,3678308.4185929885
19113,3678308.4185929885
19114,3678308.4185929885
19115,3678308.4185929885
19116,3678308.4185929885
19117,3678308.4185929885
19118,3678308.4185929885
19119,3678308.4185929885
19120,3678308.4185929885
19121,3678308.4185929885
19122,3678308.4185929885
19123,3678308.4185929885
19124,3678308.4185929885
19125,3678308.4185929885
19126,3678308.4185929885
19127,3678308.4185929885
19128,3943869.111305406
19129,3943869.111305406
19130,3943869.111305406
19131,3943869.111305406
19132,3943869.111305406
19133,3943869.111305406
19134,3943869.111305406
19135,3943869.111305406
19136,3943869.111305406
19137,3943869.111305406
19138,3943869.111305406
19139,3943869.111305406
19140,3943869.111305406
19141,3943869.111305406
19142,3943869.111305406
19143,3943869.111305406
19144,3943869.111305406
19145,3943869.111305406
19146,3943869.111305406
19147,3943869.111305406
19148,3943869.111305406
19149,3943869.111305406
19150,3943869.111305406
19151,3943869.111305406
19152,3595152.269442536
19153,3595152.269442536
19154,3595152.269442536
19155,3595152.269442536
19156,3595152.269442536
19157,3595152.269442536
19158,3595152.269442536
19159,3595152.269442536
19160,3595152.269442536
19161,3595152.269442536
19162,3595152.269442536
19163,3595152.269442536
19164,3595152.269442536
19165,3595152.269442536
19166,3595152.269442536
19167,3595152.269442536
19168,3595152.269442536
19169,3595152.269442536
19170,3595152.269442536
19171,3595152.269442536
19172,3595152.269442536
19173,3595152.269442536
19174,3595152.269442536
19175,3595152.269442536
19176,3344564.9452083805
19177,3344564.9452083805
19178,3344564.9452083805
19179,3344564.9452083805
19180,3344564.9452083805
19181,3344564.9452083805
19182,3344564.9452083805
19183,3344564.9452083805
19184,3344564.9452083805
19185,3344564.9452083805
19186,3344564.9452083805
19187,3344564.9452083805
19188,3344564.9452083805
19189,3344564.9452083805
19190,3344564.9452083805
19191,3344564.9452083805
19192,3344564.9452083805
19193,3344564.9452083805
19194,3344564.9452083805
19195,3344564.9452083805
19196,3344564.9452083805
19197,3344564.9452083805
19198,3344564.9452083805
19199,3344564.9452083805
19200,1685073.7569881314
19201,1685073.7569881314
19202,1685073.7569881314
19203,1685073.7569881314
19204,1685073.7569881314
19205,1685073.7569881314
19206,1685073.7569881314
19207,1685073.7569881314
19208,1685073.7569881314
19209,1685073.7569881314
19210,1685073.7569881314
19211,1685073.7569881314
19212,1685073.7569881314
19213,1685073.7569881314
19214,1685073.7569881314
19215,1685073.7569881314
19216,1685073.7569881314
19217,1685073.7569881314
19218,1685073.7569881314
19219,1685073.7569881314
19220,1685073.7569881314
19221,1685073.7569881314
19222,1685073.7569881314
19223,1685073.7569881314
19224,1676750.406463462
19225,1676750.406463462
19226,1676750.406463462
19227,1676750.406463462
19228,1676750.406463462
19229,1676750.406463462
19230,1676750.406463462
19231,1676750.406463462
19232,1676750.406463462
19233,1676750.406463462
19234,1676750.406463462
19235,1676750.406463462
19236,1676750.406463462
19237,1676750.406463462
19238,1676750.406463462
19239,1676750.406463462
19240,1676750.406463462
19241,1676750.406463462
19242,1676750.406463462
19243,1676750.406463462
19244,1676750.406463462
19245,1676750.406463462
19246,1676750.406463462
19247,1676750.406463462
19248,3915249.984780386
19249,3915249.984780386
19250,3915249.984780386
19251,3915249.984780386
19252,3915249.984780386
19253,3915249.984780386
19254,3915249.984780386
19255,3915249.984780386
19256,3915249.984780386
19257,3915249.984780386
19258,3915249.984780386
19259,3915249.984780386
19260,3915249.984780386
19261,3915249.984780386
19262,3915249.984780386
19263,3915249.984780386
19264,3915249.984780386
19265,3915249.984780386
19266,3915249.984780386
19267,3915249.984780386
19268,3915249.984780386
19269,3915249.984780386
19270,3915249.984780386
19271,3915249.984780386
19272,3743322.3680155305
19273,3743322.3680155305
19274,3743322.3680155305
19275,3743322.3680155305
19276,3743322.3680155305
19277,3743322.3680155305
19278,3743322.3680155305
19279,3743322.3680155305
19280,3743322.3680155305
19281,3743322.3680155305
19282,3743322.3680155305
19283,3743322.3680155305
19284,3743322.3680155305
19285,3743322.3680155305
19286,3743322.3680155305
19287,3743322.3680155305
19288,3743322.3680155305
19289,3743322.3680155305
19290,3743322.3680155305
19291,3743322.3680155305
19292,3743322.3680155305
19293,3743322.3680155305
19294,3743322.3680155305
19295,3743322.3680155305
19296,4011178.9515512306
19297,4011178.9515512306
19298,4011178.9515512306
19299,4011178.9515512306
19300,4011178.9515512306
19301,4011178.9515512306
19302,4011178.9515512306
19303,4011178.9515512306
19304,4011178.9515512306
19305,4011178.9515512306
19306,4011178.9515512306
19307,4011178.9515512306
19308,4011178.9515512306
19309,4011178.9515512306
19310,4011178.9515512306
19311,4011178.9515512306
19312,4011178.9515512306
19313,4011178.9515512306
19314,4011178.9515512306
19315,4011178.9515512306
19316,4011178.9515512306
19317,4011178.9515512306
19318,4011178.9515512306
19319,4011178.9515512306
19320,3659430.364347864
19321,3659430.364347864
19322,3659430.364347864
19323,3659430.364347864
19324,3659430.364347864
19325,3659430.364347864
19326,3659430.364347864
19327,3659430.364347864
19328,3659430.364347864
19329,3659430.364347864
19330,3659430.364347864
19331,3659430.364347864
19332,3659430.364347864
19333,3659430.364347864
19334,3659430.364347864
19335,3659430.364347864
19336,3659430.364347864
19337,3659430.364347864
19338,3659430.364347864
19339,3659430.364347864
19340,3659430.364347864
19341,3659430.364347864
19342,3659430.364347864
19343,3659430.364347864
19344,3406572.547611935
19345,3406572.547611935
19346,3406572.547611935
19347,3406572.547611935
19348,3406572.547611935
19349,3406572.547611935
19350,3406572.547611935
19351,3406572.547611935
19352,3406572.547611935
19353,3406572.547611935
19354,3406572.547611935
19355,3406572.547611935
19356,3406572.547611935
19357,3406572.547611935
19358,3406572.547611935
19359,3406572.547611935
19360,3406572.547611935
19361,3406572.547611935
19362,3406572.547611935
19363,3406572.547611935
19364,3406572.547611935
19365,3406572.547611935
19366,3406572.547611935
19367,3406572.547611935
19368,1729169.760795673
19369,1729169.760795673
19370,1729169.760795673
19371,1729169.760795673
19372,1729169.760795673
19373,1729169.760795673
19374,1729169.760795673
19375,1729169.760795673
19376,1729169.760795673
19377,1729169.760795673
19378,1729169.760795673
19379,1729169.760795673
19380,1729169.760795673
19381,1729169.760795673
19382,1729169.760795673
19383,1729169.760795673
19384,1729169.760795673
19385,1729169.760795673
19386,1729169.760795673
19387,1729169.760795673
19388,1729169.760795673
19389,1729169.760795673
19390,1729169.760795673
19391,1729169.760795673
19392,1720738.0744540347
19393,1720738.0744540347
19394,1720738.0744540347
19395,1720738.0744540347
19396,1720738.0744540347
19397,1720738.0744540347
19398,1720738.0744540347
19399,1720738.0744540347
19400,1720738.0744540347
19401,1720738.0744540347
19402,1720738.0744540347
19403,1720738.0744540347
19404,1720738.0744540347
19405,1720738.0744540347
19406,1720738.0744540347
19407,1720738.0744540347
19408,1720738.0744540347
19409,1720738.0744540347
19410,1720738.0744540347
19411,1720738.0744540347
19412,1720738.0744540347
19413,1720738.0744540347
19414,1720738.0744540347
19415,1720738.0744540347
19416,3982316.194781166
19417,3982316.194781166
19418,3982316.194781166
19419,3982316.194781166
19420,3982316.194781166
19421,3982316.194781166
19422,3982316.194781166
19423,3982316.194781166
19424,3982316.194781166
19425,3982316.194781166
19426,3982316.194781166
19427,3982316.194781166
19428,3982316.194781166
19429,3982316.194781166
19430,3982316.194781166
19431,3982316.194781166
19432,3982316.194781166
19433,3982316.194781166
19434,3982316.194781166
19435,3982316.194781166
19436,3982316.194781166
19437,3982316.194781166
19438,3982316.194781166
19439,3982316.194781166
19440,3808905.8546239296
19441,3808905.8546239296
19442,3808905.8546239296
19443,3808905.8546239296
19444,3808905.8546239296
19445,3808905.8546239296
19446,3808905.8546239296
19447,3808905.8546239296
19448,3808905.8546239296
19449,3808905.8546239296
19450,3808905.8546239296
19451,3808905.8546239296
19452,3808905.8546239296
19453,3808905.8546239296
19454,3808905.8546239296
19455,3808905.8546239296
19456,3808905.8546239296
19457,3808905.8546239296
19458,3808905.8546239296
19459,3808905.8546239296
19460,3808905.8546239296
19461,3808905.8546239296
19462,3808905.8546239296
19463,3808905.8546239296
19464,4079058.32898291
19465,4079058.32898291
19466,4079058.32898291
19467,4079058.32898291
19468,4079058.32898291
19469,4079058.32898291
19470,4079058.32898291
19471,4079058.32898291
19472,4079058.32898291
19473,4079058.32898291
19474,4079058.32898291
19475,4079058.32898291
19476,4079058.32898291
19477,4079058.32898291
19478,4079058.32898291
19479,4079058.32898291
19480,4079058.32898291
19481,4079058.32898291
19482,4079058.32898291
19483,4079058.32898291
19484,4079058.32898291
19485,4079058.32898291
19486,4079058.32898291
19487,4079058.32898291
19488,3724277.996439048
19489,3724277.996439048
19490,3724277.996439048
19491,3724277.996439048
19492,3724277.996439048
19493,3724277.996439048
19494,3724277.996439048
19495,3724277.996439048
19496,3724277.996439048
19497,3724277.996439048
19498,3724277.996439048
19499,3724277.996439048
19500,3724277.996439048
19501,3724277.996439048
19502,3724277.996439048
19503,3724277.996439048
19504,3724277.996439048
19505,3724277.996439048
19506,3724277.996439048
