ID,Count
18474,3057963.1449127384
18475,3057963.1449127384
18476,3057963.1449127384
18477,3057963.1449127384
18478,3057963.1449127384
18479,3057963.1449127384
18480,3094621.37163913
18481,3094621.37163913
18482,3094621.37163913
18483,3094621.37163913
18484,3094621.37163913
18485,3094621.37163913
18486,3094621.37163913
18487,3094621.37163913
18488,3094621.37163913
18489,3094621.37163913
18490,3094621.37163913
18491,3094621.37163913
18492,3094621.37163913
18493,3094621.37163913
18494,3094621.37163913
18495,3094621.37163913
18496,3094621.37163913
18497,3094621.37163913
18498,3094621.37163913
18499,3094621.37163913
18500,3094621.37163913
18501,3094621.37163913
18502,3094621.37163913
18503,3094621.37163913
18504,3131498.016740719
18505,3131498.016740719
18506,3131498.016740719
18507,3131498.016740719
18508,3131498.016740719
18509,3131498.016740719
18510,3131498.016740719
18511,3131498.016740719
18512,3131498.016740719
18513,3131498.016740719
18514,3131498.016740719
18515,3131498.016740719
18516,3131498.016740719
18517,3131498.016740719
18518,3131498.016740719
18519,3131498.016740719
18520,3131498.016740719
18521,3131498.016740719
18522,3131498.016740719
18523,3131498.016740719
18524,3131498.016740719
18525,3131498.016740719
18526,3131498.016740719
18527,3131498.016740719
18528,3168593.080217505
18529,3168593.080217505
18530,3168593.080217505
18531,3168593.080217505
18532,3168593.080217505
18533,3168593.080217505
18534,3168593.080217505
18535,3168593.080217505
18536,3168593.080217505
18537,3168593.080217505
18538,3168593.080217505
18539,3168593.080217505
18540,3168593.080217505
18541,3168593.080217505
18542,3168593.080217505
18543,3168593.080217505
18544,3168593.080217505
18545,3168593.080217505
18546,3168593.080217505
18547,3168593.080217505
18548,3168593.080217505
18549,3168593.080217505
18550,3168593.080217505
18551,3168593.080217505
18552,3205906.5620694887
18553,3205906.5620694887
18554,3205906.5620694887
18555,3205906.5620694887
18556,3205906.5620694887
18557,3205906.5620694887
18558,3205906.5620694887
18559,3205906.5620694887
18560,3205906.5620694887
18561,3205906.5620694887
18562,3205906.5620694887
18563,3205906.5620694887
18564,3205906.5620694887
18565,3205906.5620694887
18566,3205906.5620694887
18567,3205906.5620694887
18568,3205906.5620694887
18569,3205906.5620694887
18570,3205906.5620694887
18571,3205906.5620694887
18572,3205906.5620694887
18573,3205906.5620694887
18574,3205906.5620694887
18575,3205906.5620694887
18576,3243438.4622966684
18577,3243438.4622966684
18578,3243438.4622966684
18579,3243438.4622966684
18580,3243438.4622966684
18581,3243438.4622966684
18582,3243438.4622966684
18583,3243438.4622966684
18584,3243438.4622966684
18585,3243438.4622966684
18586,3243438.4622966684
18587,3243438.4622966684
18588,3243438.4622966684
18589,3243438.4622966684
18590,3243438.4622966684
18591,3243438.4622966684
18592,3243438.4622966684
18593,3243438.4622966684
18594,3243438.4622966684
18595,3243438.4622966684
18596,3243438.4622966684
18597,3243438.4622966684
18598,3243438.4622966684
18599,3243438.4622966684
18600,3281188.780899048
18601,3281188.780899048
18602,3281188.780899048
18603,3281188.780899048
18604,3281188.780899048
18605,3281188.780899048
18606,3281188.780899048
18607,3281188.780899048
18608,3281188.780899048
18609,3281188.780899048
18610,3281188.780899048
18611,3281188.780899048
18612,3281188.780899048
18613,3281188.780899048
18614,3281188.780899048
18615,3281188.780899048
18616,3281188.780899048
18617,3281188.780899048
18618,3281188.780899048
18619,3281188.780899048
18620,3281188.780899048
18621,3281188.780899048
18622,3281188.780899048
18623,3281188.780899048
18624,3319157.517876623
18625,3319157.517876623
18626,3319157.517876623
18627,3319157.517876623
18628,3319157.517876623
18629,3319157.517876623
18630,3319157.517876623
18631,3319157.517876623
18632,3319157.517876623
18633,3319157.517876623
18634,3319157.517876623
18635,3319157.517876623
18636,3319157.517876623
18637,3319157.517876623
18638,3319157.517876623
18639,3319157.517876623
18640,3319157.517876623
18641,3319157.517876623
18642,3319157.517876623
18643,3319157.517876623
18644,3319157.517876623
18645,3319157.517876623
18646,3319157.517876623
18647,3319157.517876623
18648,3357344.673229397
18649,3357344.673229397
18650,3357344.673229397
18651,3357344.673229397
18652,3357344.673229397
18653,3357344.673229397
18654,3357344.673229397
18655,3357344.673229397
18656,3357344.673229397
18657,3357344.673229397
18658,3357344.673229397
18659,3357344.673229397
18660,3357344.673229397
18661,3357344.673229397
18662,3357344.673229397
18663,3357344.673229397
18664,3357344.673229397
18665,3357344.673229397
18666,3357344.673229397
18667,3357344.673229397
18668,3357344.673229397
18669,3357344.673229397
18670,3357344.673229397
18671,3357344.673229397
18672,3395750.2469573678
18673,3395750.2469573678
18674,3395750.2469573678
18675,3395750.2469573678
18676,3395750.2469573678
18677,3395750.2469573678
18678,3395750.2469573678
18679,3395750.2469573678
18680,3395750.2469573678
18681,3395750.2469573678
18682,3395750.2469573678
18683,3395750.2469573678
18684,3395750.2469573678
18685,3395750.2469573678
18686,3395750.2469573678
18687,3395750.2469573678
18688,3395750.2469573678
18689,3395750.2469573678
18690,3395750.2469573678
18691,3395750.2469573678
18692,3395750.2469573678
18693,3395750.2469573678
18694,3395750.2469573678
18695,3395750.2469573678
18696,3434374.239060536
18697,3434374.239060536
18698,3434374.239060536
18699,3434374.239060536
18700,3434374.239060536
18701,3434374.239060536
18702,3434374.239060536
18703,3434374.239060536
18704,3434374.239060536
18705,3434374.239060536
18706,3434374.239060536
18707,3434374.239060536
18708,3434374.239060536
18709,3434374.239060536
18710,3434374.239060536
18711,3434374.239060536
18712,3434374.239060536
18713,3434374.239060536
18714,3434374.239060536
18715,3434374.239060536
18716,3434374.239060536
18717,3434374.239060536
18718,3434374.239060536
18719,3434374.239060536
18720,3473216.6495389016
18721,3473216.6495389016
18722,3473216.6495389016
18723,3473216.6495389016
18724,3473216.6495389016
18725,3473216.6495389016
18726,3473216.6495389016
18727,3473216.6495389016
18728,3473216.6495389016
18729,3473216.6495389016
18730,3473216.6495389016
18731,3473216.6495389016
18732,3473216.6495389016
18733,3473216.6495389016
18734,3473216.6495389016
18735,3473216.6495389016
18736,3473216.6495389016
18737,3473216.6495389016
18738,3473216.6495389016
18739,3473216.6495389016
18740,3473216.6495389016
18741,3473216.6495389016
18742,3473216.6495389016
18743,3473216.6495389016
18744,3512277.478392464
18745,3512277.478392464
18746,3512277.478392464
18747,3512277.478392464
18748,3512277.478392464
18749,3512277.478392464
18750,3512277.478392464
18751,3512277.478392464
18752,3512277.478392464
18753,3512277.478392464
18754,3512277.478392464
18755,3512277.478392464
18756,3512277.478392464
18757,3512277.478392464
18758,3512277.478392464
18759,3512277.478392464
18760,3512277.478392464
18761,3512277.478392464
18762,3512277.478392464
18763,3512277.478392464
18764,3512277.478392464
18765,3512277.478392464
18766,3512277.478392464
18767,3512277.478392464
18768,3551556.725621225
18769,3551556.725621225
18770,3551556.725621225
18771,3551556.725621225
18772,3551556.725621225
18773,3551556.725621225
18774,3551556.725621225
18775,3551556.725621225
18776,3551556.725621225
18777,3551556.725621225
18778,3551556.725621225
18779,3551556.725621225
18780,3551556.725621225
18781,3551556.725621225
18782,3551556.725621225
18783,3551556.725621225
18784,3551556.725621225
18785,3551556.725621225
18786,3551556.725621225
18787,3551556.725621225
18788,3551556.725621225
18789,3551556.725621225
18790,3551556.725621225
18791,3551556.725621225
18792,3591054.3912251825
18793,3591054.3912251825
18794,3591054.3912251825
18795,3591054.3912251825
18796,3591054.3912251825
18797,3591054.3912251825
18798,3591054.3912251825
18799,3591054.3912251825
18800,3591054.3912251825
18801,3591054.3912251825
18802,3591054.3912251825
18803,3591054.3912251825
18804,3591054.3912251825
18805,3591054.3912251825
18806,3591054.3912251825
18807,3591054.3912251825
18808,3591054.3912251825
18809,3591054.3912251825
18810,3591054.3912251825
18811,3591054.3912251825
18812,3591054.3912251825
18813,3591054.3912251825
18814,3591054.3912251825
18815,3591054.3912251825
18816,3630770.4752043383
18817,3630770.4752043383
18818,3630770.4752043383
18819,3630770.4752043383
18820,3630770.4752043383
18821,3630770.4752043383
18822,3630770.4752043383
18823,3630770.4752043383
18824,3630770.4752043383
18825,3630770.4752043383
18826,3630770.4752043383
18827,3630770.4752043383
18828,3630770.4752043383
18829,3630770.4752043383
18830,3630770.4752043383
18831,3630770.4752043383
18832,3630770.4752043383
18833,3630770.4752043383
18834,3630770.4752043383
18835,3630770.4752043383
18836,3630770.4752043383
18837,3630770.4752043383
18838,3630770.4752043383
18839,3630770.4752043383
18840,3670704.977558691
18841,3670704.977558691
18842,3670704.977558691
18843,3670704.977558691
18844,3670704.977558691
18845,3670704.977558691
18846,3670704.977558691
18847,3670704.977558691
18848,3670704.977558691
18849,3670704.977558691
18850,3670704.977558691
18851,3670704.977558691
18852,3670704.977558691
18853,3670704.977558691
18854,3670704.977558691
18855,3670704.977558691
18856,3670704.977558691
18857,3670704.977558691
18858,3670704.977558691
18859,3670704.977558691
18860,3670704.977558691
18861,3670704.977558691
18862,3670704.977558691
18863,3670704.977558691
18864,3710857.8982882416
18865,3710857.8982882416
18866,3710857.8982882416
18867,3710857.8982882416
18868,3710857.8982882416
18869,3710857.8982882416
18870,3710857.8982882416
18871,3710857.8982882416
18872,3710857.8982882416
18873,3710857.8982882416
18874,3710857.8982882416
18875,3710857.8982882416
18876,3710857.8982882416
18877,3710857.8982882416
18878,3710857.8982882416
18879,3710857.8982882416
18880,3710857.8982882416
18881,3710857.8982882416
18882,3710857.8982882416
18883,3710857.8982882416
18884,3710857.8982882416
18885,3710857.8982882416
18886,3710857.8982882416
18887,3710857.8982882416
18888,3751229.237392989
18889,3751229.237392989
18890,3751229.237392989
18891,3751229.237392989
18892,3751229.237392989
18893,3751229.237392989
18894,3751229.237392989
18895,3751229.237392989
18896,3751229.237392989
18897,3751229.237392989
18898,3751229.237392989
18899,3751229.237392989
18900,3751229.237392989
18901,3751229.237392989
18902,3751229.237392989
18903,3751229.237392989
18904,3751229.237392989
18905,3751229.237392989
18906,3751229.237392989
18907,3751229.237392989
18908,3751229.237392989
18909,3751229.237392989
18910,3751229.237392989
18911,3751229.237392989
18912,3791818.9948729347
18913,3791818.9948729347
18914,3791818.9948729347
18915,3791818.9948729347
18916,3791818.9948729347
18917,3791818.9948729347
18918,3791818.9948729347
18919,3791818.9948729347
18920,3791818.9948729347
18921,3791818.9948729347
18922,3791818.9948729347
18923,3791818.9948729347
18924,3791818.9948729347
18925,3791818.9948729347
18926,3791818.9948729347
18927,3791818.9948729347
18928,3791818.9948729347
18929,3791818.9948729347
18930,3791818.9948729347
18931,3791818.9948729347
18932,3791818.9948729347
18933,3791818.9948729347
18934,3791818.9948729347
18935,3791818.9948729347
18936,3832627.170728077
18937,3832627.170728077
18938,3832627.170728077
18939,3832627.170728077
18940,3832627.170728077
18941,3832627.170728077
18942,3832627.170728077
18943,3832627.170728077
18944,3832627.170728077
18945,3832627.170728077
18946,3832627.170728077
18947,3832627.170728077
18948,3832627.170728077
18949,3832627.170728077
18950,3832627.170728077
18951,3832627.170728077
18952,3832627.170728077
18953,3832627.170728077
18954,3832627.170728077
18955,3832627.170728077
18956,3832627.170728077
18957,3832627.170728077
18958,3832627.170728077
18959,3832627.170728077
18960,3873653.764958416
18961,3873653.764958416
18962,3873653.764958416
18963,3873653.764958416
18964,3873653.764958416
18965,3873653.764958416
18966,3873653.764958416
18967,3873653.764958416
18968,3873653.764958416
18969,3873653.764958416
18970,3873653.764958416
18971,3873653.764958416
18972,3873653.764958416
18973,3873653.764958416
18974,3873653.764958416
18975,3873653.764958416
18976,3873653.764958416
18977,3873653.764958416
18978,3873653.764958416
18979,3873653.764958416
18980,3873653.764958416
18981,3873653.764958416
18982,3873653.764958416
18983,3873653.764958416
18984,3914898.777563954
18985,3914898.777563954
18986,3914898.777563954
18987,3914898.777563954
18988,3914898.777563954
18989,3914898.777563954
18990,3914898.777563954
18991,3914898.777563954
18992,3914898.777563954
18993,3914898.777563954
18994,3914898.777563954
18995,3914898.777563954
18996,3914898.777563954
18997,3914898.777563954
18998,3914898.777563954
18999,3914898.777563954
19000,3914898.777563954
19001,3914898.777563954
19002,3914898.777563954
19003,3914898.777563954
19004,3914898.777563954
19005,3914898.777563954
19006,3914898.777563954
19007,3914898.777563954
19008,3956362.2085446883
19009,3956362.2085446883
19010,3956362.2085446883
19011,3956362.2085446883
19012,3956362.2085446883
19013,3956362.2085446883
19014,3956362.2085446883
19015,3956362.2085446883
19016,3956362.2085446883
19017,3956362.2085446883
19018,3956362.2085446883
19019,3956362.2085446883
19020,3956362.2085446883
19021,3956362.2085446883
19022,3956362.2085446883
19023,3956362.2085446883
19024,3956362.2085446883
19025,3956362.2085446883
19026,3956362.2085446883
19027,3956362.2085446883
19028,3956362.2085446883
19029,3956362.2085446883
19030,3956362.2085446883
19031,3956362.2085446883
19032,3998044.0579006206
19033,3998044.0579006206
19034,3998044.0579006206
19035,3998044.0579006206
19036,3998044.0579006206
19037,3998044.0579006206
19038,3998044.0579006206
19039,3998044.0579006206
19040,3998044.0579006206
19041,3998044.0579006206
19042,3998044.0579006206
19043,3998044.0579006206
19044,3998044.0579006206
19045,3998044.0579006206
19046,3998044.0579006206
19047,3998044.0579006206
19048,3998044.0579006206
19049,3998044.0579006206
19050,3998044.0579006206
19051,3998044.0579006206
19052,3998044.0579006206
19053,3998044.0579006206
19054,3998044.0579006206
19055,3998044.0579006206
19056,4039944.325631751
19057,4039944.325631751
19058,4039944.325631751
19059,4039944.325631751
19060,4039944.325631751
19061,4039944.325631751
19062,4039944.325631751
19063,4039944.325631751
19064,4039944.325631751
19065,4039944.325631751
19066,4039944.325631751
19067,4039944.325631751
19068,4039944.325631751
19069,4039944.325631751
19070,4039944.325631751
19071,4039944.325631751
19072,4039944.325631751
19073,4039944.325631751
19074,4039944.325631751
19075,4039944.325631751
19076,4039944.325631751
19077,4039944.325631751
19078,4039944.325631751
19079,4039944.325631751
19080,4082063.011738078
19081,4082063.011738078
19082,4082063.011738078
19083,4082063.011738078
19084,4082063.011738078
19085,4082063.011738078
19086,4082063.011738078
19087,4082063.011738078
19088,4082063.011738078
19089,4082063.011738078
19090,4082063.011738078
19091,4082063.011738078
19092,4082063.011738078
19093,4082063.011738078
19094,4082063.011738078
19095,4082063.011738078
19096,4082063.011738078
19097,4082063.011738078
19098,4082063.011738078
19099,4082063.011738078
19100,4082063.011738078
19101,4082063.011738078
19102,4082063.011738078
19103,4082063.011738078
19104,4124400.1162196016
19105,4124400.1162196016
19106,4124400.1162196016
19107,4124400.1162196016
19108,4124400.1162196016
19109,4124400.1162196016
19110,4124400.1162196016
19111,4124400.1162196016
19112,4124400.1162196016
19113,4124400.1162196016
19114,4124400.1162196016
19115,4124400.1162196016
19116,4124400.1162196016
19117,4124400.1162196016
19118,4124400.1162196016
19119,4124400.1162196016
19120,4124400.1162196016
19121,4124400.1162196016
19122,4124400.1162196016
19123,4124400.1162196016
19124,4124400.1162196016
19125,4124400.1162196016
19126,4124400.1162196016
19127,4124400.1162196016
19128,4166955.639076324
19129,4166955.639076324
19130,4166955.639076324
19131,4166955.639076324
19132,4166955.639076324
19133,4166955.639076324
19134,4166955.639076324
19135,4166955.639076324
19136,4166955.639076324
19137,4166955.639076324
19138,4166955.639076324
19139,4166955.639076324
19140,4166955.639076324
19141,4166955.639076324
19142,4166955.639076324
19143,4166955.639076324
19144,4166955.639076324
19145,4166955.639076324
19146,4166955.639076324
19147,4166955.639076324
19148,4166955.639076324
19149,4166955.639076324
19150,4166955.639076324
19151,4166955.639076324
19152,4209729.580308244
19153,4209729.580308244
19154,4209729.580308244
19155,4209729.580308244
19156,4209729.580308244
19157,4209729.580308244
19158,4209729.580308244
19159,4209729.580308244
19160,4209729.580308244
19161,4209729.580308244
19162,4209729.580308244
19163,4209729.580308244
19164,4209729.580308244
19165,4209729.580308244
19166,4209729.580308244
19167,4209729.580308244
19168,4209729.580308244
19169,4209729.580308244
19170,4209729.580308244
19171,4209729.580308244
19172,4209729.580308244
19173,4209729.580308244
19174,4209729.580308244
19175,4209729.580308244
19176,4252721.939915361
19177,4252721.939915361
19178,4252721.939915361
19179,4252721.939915361
19180,4252721.939915361
19181,4252721.939915361
19182,4252721.939915361
19183,4252721.939915361
19184,4252721.939915361
19185,4252721.939915361
19186,4252721.939915361
19187,4252721.939915361
19188,4252721.939915361
19189,4252721.939915361
19190,4252721.939915361
19191,4252721.939915361
19192,4252721.939915361
19193,4252721.939915361
19194,4252721.939915361
19195,4252721.939915361
19196,4252721.939915361
19197,4252721.939915361
19198,4252721.939915361
19199,4252721.939915361
19200,4295932.717897675
19201,4295932.717897675
19202,4295932.717897675
19203,4295932.717897675
19204,4295932.717897675
19205,4295932.717897675
19206,4295932.717897675
19207,4295932.717897675
19208,4295932.717897675
19209,4295932.717897675
19210,4295932.717897675
19211,4295932.717897675
19212,4295932.717897675
19213,4295932.717897675
19214,4295932.717897675
19215,4295932.717897675
19216,4295932.717897675
19217,4295932.717897675
19218,4295932.717897675
19219,4295932.717897675
19220,4295932.717897675
19221,4295932.717897675
19222,4295932.717897675
19223,4295932.717897675
19224,4339361.914255187
19225,4339361.914255187
19226,4339361.914255187
19227,4339361.914255187
19228,4339361.914255187
19229,4339361.914255187
19230,4339361.914255187
19231,4339361.914255187
19232,4339361.914255187
19233,4339361.914255187
19234,4339361.914255187
19235,4339361.914255187
19236,4339361.914255187
19237,4339361.914255187
19238,4339361.914255187
19239,4339361.914255187
19240,4339361.914255187
19241,4339361.914255187
19242,4339361.914255187
19243,4339361.914255187
19244,4339361.914255187
19245,4339361.914255187
19246,4339361.914255187
19247,4339361.914255187
19248,4383009.528987897
19249,4383009.528987897
19250,4383009.528987897
19251,4383009.528987897
19252,4383009.528987897
19253,4383009.528987897
19254,4383009.528987897
19255,4383009.528987897
19256,4383009.528987897
19257,4383009.528987897
19258,4383009.528987897
19259,4383009.528987897
19260,4383009.528987897
19261,4383009.528987897
19262,4383009.528987897
19263,4383009.528987897
19264,4383009.528987897
19265,4383009.528987897
19266,4383009.528987897
19267,4383009.528987897
19268,4383009.528987897
19269,4383009.528987897
19270,4383009.528987897
19271,4383009.528987897
19272,4426875.562095803
19273,4426875.562095803
19274,4426875.562095803
19275,4426875.562095803
19276,4426875.562095803
19277,4426875.562095803
19278,4426875.562095803
19279,4426875.562095803
19280,4426875.562095803
19281,4426875.562095803
19282,4426875.562095803
19283,4426875.562095803
19284,4426875.562095803
19285,4426875.562095803
19286,4426875.562095803
19287,4426875.562095803
19288,4426875.562095803
19289,4426875.562095803
19290,4426875.562095803
19291,4426875.562095803
19292,4426875.562095803
19293,4426875.562095803
19294,4426875.562095803
19295,4426875.562095803
19296,4470960.013578908
19297,4470960.013578908
19298,4470960.013578908
19299,4470960.013578908
19300,4470960.013578908
19301,4470960.013578908
19302,4470960.013578908
19303,4470960.013578908
19304,4470960.013578908
19305,4470960.013578908
19306,4470960.013578908
19307,4470960.013578908
19308,4470960.013578908
19309,4470960.013578908
19310,4470960.013578908
19311,4470960.013578908
19312,4470960.013578908
19313,4470960.013578908
19314,4470960.013578908
19315,4470960.013578908
19316,4470960.013578908
19317,4470960.013578908
19318,4470960.013578908
19319,4470960.013578908
19320,4515262.883437209
19321,4515262.883437209
19322,4515262.883437209
19323,4515262.883437209
19324,4515262.883437209
19325,4515262.883437209
19326,4515262.883437209
19327,4515262.883437209
19328,4515262.883437209
19329,4515262.883437209
19330,4515262.883437209
19331,4515262.883437209
19332,4515262.883437209
19333,4515262.883437209
19334,4515262.883437209
19335,4515262.883437209
19336,4515262.883437209
19337,4515262.883437209
19338,4515262.883437209
19339,4515262.883437209
19340,4515262.883437209
19341,4515262.883437209
19342,4515262.883437209
19343,4515262.883437209
19344,4559784.171670708
19345,4559784.171670708
19346,4559784.171670708
19347,4559784.171670708
19348,4559784.171670708
19349,4559784.171670708
19350,4559784.171670708
19351,4559784.171670708
19352,4559784.171670708
19353,4559784.171670708
19354,4559784.171670708
19355,4559784.171670708
19356,4559784.171670708
19357,4559784.171670708
19358,4559784.171670708
19359,4559784.171670708
19360,4559784.171670708
19361,4559784.171670708
19362,4559784.171670708
19363,4559784.171670708
19364,4559784.171670708
19365,4559784.171670708
19366,4559784.171670708
19367,4559784.171670708
19368,4604523.878279404
19369,4604523.878279404
19370,4604523.878279404
19371,4604523.878279404
19372,4604523.878279404
19373,4604523.878279404
19374,4604523.878279404
19375,4604523.878279404
19376,4604523.878279404
19377,4604523.878279404
19378,4604523.878279404
19379,4604523.878279404
19380,4604523.878279404
19381,4604523.878279404
19382,4604523.878279404
19383,4604523.878279404
19384,4604523.878279404
19385,4604523.878279404
19386,4604523.878279404
19387,4604523.878279404
19388,4604523.878279404
19389,4604523.878279404
19390,4604523.878279404
19391,4604523.878279404
19392,4649482.0032632975
19393,4649482.0032632975
19394,4649482.0032632975
19395,4649482.0032632975
19396,4649482.0032632975
19397,4649482.0032632975
19398,4649482.0032632975
19399,4649482.0032632975
19400,4649482.0032632975
19401,4649482.0032632975
19402,4649482.0032632975
19403,4649482.0032632975
19404,4649482.0032632975
19405,4649482.0032632975
19406,4649482.0032632975
19407,4649482.0032632975
19408,4649482.0032632975
19409,4649482.0032632975
19410,4649482.0032632975
19411,4649482.0032632975
19412,4649482.0032632975
19413,4649482.0032632975
19414,4649482.0032632975
19415,4649482.0032632975
19416,4694658.546622389
19417,4694658.546622389
19418,4694658.546622389
19419,4694658.546622389
19420,4694658.546622389
19421,4694658.546622389
19422,4694658.546622389
19423,4694658.546622389
19424,4694658.546622389
19425,4694658.546622389
19426,4694658.546622389
19427,4694658.546622389
19428,4694658.546622389
19429,4694658.546622389
19430,4694658.546622389
19431,4694658.546622389
19432,4694658.546622389
19433,4694658.546622389
19434,4694658.546622389
19435,4694658.546622389
19436,4694658.546622389
19437,4694658.546622389
19438,4694658.546622389
19439,4694658.546622389
19440,4740053.508356677
19441,4740053.508356677
19442,4740053.508356677
19443,4740053.508356677
19444,4740053.508356677
19445,4740053.508356677
19446,4740053.508356677
19447,4740053.508356677
19448,4740053.508356677
19449,4740053.508356677
19450,4740053.508356677
19451,4740053.508356677
19452,4740053.508356677
19453,4740053.508356677
19454,4740053.508356677
19455,4740053.508356677
19456,4740053.508356677
19457,4740053.508356677
19458,4740053.508356677
19459,4740053.508356677
19460,4740053.508356677
19461,4740053.508356677
19462,4740053.508356677
19463,4740053.508356677
19464,4785666.8884661645
19465,4785666.8884661645
19466,4785666.8884661645
19467,4785666.8884661645
19468,4785666.8884661645
19469,4785666.8884661645
19470,4785666.8884661645
19471,4785666.8884661645
19472,4785666.8884661645
19473,4785666.8884661645
19474,4785666.8884661645
19475,4785666.8884661645
19476,4785666.8884661645
19477,4785666.8884661645
19478,4785666.8884661645
19479,4785666.8884661645
19480,4785666.8884661645
19481,4785666.8884661645
19482,4785666.8884661645
19483,4785666.8884661645
19484,4785666.8884661645
19485,4785666.8884661645
19486,4785666.8884661645
19487,4785666.8884661645
19488,4831498.6869508475
19489,4831498.6869508475
19490,4831498.6869508475
19491,4831498.6869508475
19492,4831498.6869508475
19493,4831498.6869508475
19494,4831498.6869508475
19495,4831498.6869508475
19496,4831498.6869508475
19497,4831498.6869508475
19498,4831498.6869508475
19499,4831498.6869508475
19500,4831498.6869508475
19501,4831498.6869508475
19502,4831498.6869508475
19503,4831498.6869508475
19504,4831498.6869508475
19505,4831498.6869508475
19506,4831498.6869508475
19507,4831498.6869508475
19508,4831498.6869508475
19509,4831498.6869508475
19510,4831498.6869508475
19511,4831498.6869508475
19512,4877548.903810728
19513,4877548.903810728
19514,4877548.903810728
19515,4877548.903810728
19516,4877548.903810728
19517,4877548.903810728
